fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,fg2,fga2,fg2_pct,result
44,91,0.484,20,45,0.444,3,4,0.75,13,43,56,34,8,5,15,18,24,46,0.5217391304347826,1
40,93,0.43,15,37,0.405,19,25,0.76,12,43,55,27,11,8,10,19,25,56,0.44642857142857145,1
34,80,0.425,10,35,0.286,16,21,0.762,4,36,40,26,5,3,18,24,24,45,0.5333333333333333,0
40,85,0.471,5,19,0.263,6,19,0.316,4,36,40,25,6,6,15,21,35,66,0.5303030303030303,0
45,94,0.479,12,29,0.414,18,22,0.818,10,38,48,31,8,5,13,18,33,65,0.5076923076923077,1
39,81,0.481,13,25,0.52,10,14,0.714,7,31,38,28,6,5,13,16,26,56,0.4642857142857143,1
35,85,0.412,10,34,0.294,14,16,0.875,13,32,45,17,6,5,12,19,25,51,0.49019607843137253,0
36,82,0.439,15,37,0.405,22,25,0.88,12,34,46,23,7,3,20,26,21,45,0.4666666666666667,0
39,82,0.476,13,39,0.333,25,30,0.833,5,32,37,30,10,6,12,22,26,43,0.6046511627906976,1
45,106,0.425,5,25,0.2,20,23,0.87,12,36,48,20,17,5,11,20,40,81,0.49382716049382713,1
41,93,0.441,12,29,0.414,16,19,0.842,12,43,55,26,7,7,25,23,29,64,0.453125,0
50,100,0.5,13,24,0.542,21,26,0.808,10,47,57,28,3,9,12,22,37,76,0.4868421052631579,1
49,110,0.445,13,40,0.325,18,24,0.75,11,35,46,25,8,6,6,22,36,70,0.5142857142857142,0
37,86,0.43,12,36,0.333,16,26,0.615,10,30,40,26,6,1,14,11,25,50,0.5,0
46,88,0.523,17,41,0.415,9,12,0.75,11,39,50,35,9,7,15,22,29,47,0.6170212765957447,1
43,95,0.453,8,31,0.258,20,29,0.69,11,33,44,27,16,3,10,16,35,64,0.546875,1
38,82,0.463,10,33,0.303,11,19,0.579,9,39,48,29,7,6,20,21,28,49,0.5714285714285714,0
38,85,0.447,12,33,0.364,20,23,0.87,5,34,39,21,6,6,11,20,26,52,0.5,0
42,95,0.442,19,39,0.487,17,25,0.68,14,39,53,26,8,4,12,20,23,56,0.4107142857142857,1
49,87,0.563,13,29,0.448,15,21,0.714,6,36,42,25,10,9,15,23,36,58,0.6206896551724138,1
38,88,0.432,8,29,0.276,19,23,0.826,5,29,34,22,7,6,15,18,30,59,0.5084745762711864,0
41,88,0.466,12,37,0.324,5,10,0.5,4,43,47,19,6,2,10,12,29,51,0.5686274509803921,1
32,89,0.36,12,38,0.316,10,10,1.0,9,34,43,18,7,3,12,17,20,51,0.39215686274509803,0
35,89,0.393,15,38,0.395,18,23,0.783,11,27,38,19,6,3,16,17,20,51,0.39215686274509803,0
54,90,0.6,15,33,0.455,17,21,0.81,6,35,41,36,12,8,10,20,39,57,0.6842105263157895,1
49,90,0.544,12,39,0.308,17,19,0.895,4,46,50,25,7,5,15,18,37,51,0.7254901960784313,1
36,99,0.364,21,54,0.389,16,22,0.727,13,32,45,19,11,3,14,18,15,45,0.3333333333333333,0
43,91,0.473,17,33,0.515,12,20,0.6,13,42,55,26,10,2,17,19,26,58,0.4482758620689655,1
36,85,0.424,10,35,0.286,12,16,0.75,6,32,38,24,8,5,15,16,26,50,0.52,0
26,79,0.329,11,34,0.324,14,18,0.778,7,31,38,19,5,4,21,18,15,45,0.3333333333333333,0
47,88,0.534,15,35,0.429,21,25,0.84,10,43,53,26,14,8,12,17,32,53,0.6037735849056604,1
43,89,0.483,7,28,0.25,13,17,0.765,7,34,41,26,5,3,7,19,36,61,0.5901639344262295,0
37,79,0.468,13,36,0.361,26,27,0.963,6,37,43,16,6,5,11,18,24,43,0.5581395348837209,1
43,79,0.544,19,39,0.487,20,27,0.741,7,37,44,31,12,11,7,18,24,40,0.6,1
29,82,0.354,9,28,0.321,14,20,0.7,12,31,43,20,4,4,15,20,20,54,0.37037037037037035,0
35,74,0.473,10,31,0.323,21,25,0.84,5,30,35,25,7,4,16,15,25,43,0.5813953488372093,0
44,82,0.537,15,38,0.395,12,16,0.75,4,33,37,35,6,3,11,20,29,44,0.6590909090909091,1
35,78,0.449,12,36,0.333,31,36,0.861,6,30,36,17,7,5,11,24,23,42,0.5476190476190477,0
41,81,0.506,12,28,0.429,28,37,0.757,8,34,42,26,7,7,12,24,29,53,0.5471698113207547,1
30,85,0.353,8,34,0.235,17,24,0.708,12,34,46,17,4,6,22,21,22,51,0.43137254901960786,0
51,104,0.49,20,46,0.435,11,14,0.786,15,41,56,25,13,3,9,18,31,58,0.5344827586206896,1
50,93,0.538,11,31,0.355,18,20,0.9,12,35,47,31,10,3,13,15,39,62,0.6290322580645161,1
49,99,0.495,17,39,0.436,13,13,1.0,12,28,40,31,7,4,12,17,32,60,0.5333333333333333,0
52,94,0.553,12,29,0.414,23,26,0.885,11,33,44,27,10,6,14,22,40,65,0.6153846153846154,1
48,99,0.485,10,29,0.345,27,32,0.844,18,28,46,22,6,6,18,21,38,70,0.5428571428571428,0
32,87,0.368,2,23,0.087,25,31,0.806,9,30,39,11,5,4,11,14,30,64,0.46875,0
51,92,0.554,26,55,0.473,9,12,0.75,7,43,50,34,10,6,11,25,25,37,0.6756756756756757,1
40,90,0.444,10,30,0.333,19,24,0.792,14,36,50,17,7,4,8,22,30,60,0.5,1
35,86,0.407,5,25,0.2,12,15,0.8,9,35,44,12,4,3,14,21,30,61,0.4918032786885246,0
43,92,0.467,10,40,0.25,15,21,0.714,9,36,45,25,12,6,16,26,33,52,0.6346153846153846,0
35,81,0.432,12,32,0.375,35,45,0.778,10,39,49,19,10,3,15,19,23,49,0.46938775510204084,1
32,80,0.4,10,31,0.323,12,20,0.6,9,33,42,23,3,5,17,15,22,49,0.4489795918367347,0
43,94,0.457,21,54,0.389,9,11,0.818,14,30,44,29,11,5,6,20,22,40,0.55,1
45,93,0.484,11,28,0.393,6,7,0.857,4,31,35,28,3,3,5,17,34,65,0.5230769230769231,0
43,78,0.551,8,22,0.364,21,30,0.7,6,34,40,29,4,3,9,11,35,56,0.625,1
42,89,0.472,13,35,0.371,12,17,0.706,10,26,36,27,11,4,12,26,29,54,0.5370370370370371,0
43,88,0.489,9,29,0.31,24,31,0.774,19,35,54,27,6,5,15,14,34,59,0.576271186440678,1
42,91,0.462,16,37,0.432,22,35,0.629,16,39,55,26,12,9,15,27,26,54,0.48148148148148145,1
41,89,0.461,16,40,0.4,17,24,0.708,9,39,48,25,3,3,17,24,25,49,0.5102040816326531,0
32,80,0.4,7,23,0.304,15,20,0.75,7,29,36,16,9,7,19,11,25,57,0.43859649122807015,0
41,86,0.477,14,28,0.5,8,9,0.889,13,37,50,23,10,4,20,25,27,58,0.46551724137931033,1
44,89,0.494,16,38,0.421,12,15,0.8,10,39,49,30,6,10,12,23,28,51,0.5490196078431373,1
37,89,0.416,8,34,0.235,18,28,0.643,16,34,50,23,4,6,11,19,29,55,0.5272727272727272,0
40,86,0.465,14,29,0.483,18,22,0.818,5,36,41,24,7,4,12,25,26,57,0.45614035087719296,0
42,92,0.457,10,32,0.313,20,26,0.769,11,34,45,27,6,6,10,14,32,60,0.5333333333333333,1
37,88,0.42,12,44,0.273,17,22,0.773,14,34,48,20,3,4,9,18,25,44,0.5681818181818182,0
41,91,0.451,23,49,0.469,6,8,0.75,10,34,44,22,2,2,10,18,18,42,0.42857142857142855,1
44,86,0.512,18,37,0.486,27,31,0.871,6,31,37,29,11,3,11,22,26,49,0.5306122448979592,1
43,79,0.544,17,33,0.515,27,33,0.818,5,33,38,28,6,3,18,25,26,46,0.5652173913043478,0
39,88,0.443,9,36,0.25,19,24,0.792,10,32,42,27,9,8,15,19,30,52,0.5769230769230769,0
38,91,0.418,12,32,0.375,28,33,0.848,15,36,51,22,10,4,14,16,26,59,0.4406779661016949,1
49,95,0.516,13,28,0.464,21,24,0.875,13,37,50,32,10,7,14,20,36,67,0.5373134328358209,1
41,97,0.423,5,27,0.185,21,25,0.84,13,29,42,17,10,6,15,20,36,70,0.5142857142857142,0
45,86,0.523,12,34,0.353,23,27,0.852,7,40,47,29,5,4,9,24,33,52,0.6346153846153846,1
35,83,0.422,5,26,0.192,26,32,0.813,8,30,38,22,4,3,10,22,30,57,0.5263157894736842,0
37,94,0.394,12,35,0.343,15,18,0.833,15,39,54,21,7,5,18,18,25,59,0.423728813559322,0
44,94,0.468,7,33,0.212,8,11,0.727,6,39,45,22,11,9,13,20,37,61,0.6065573770491803,1
37,91,0.407,12,38,0.316,21,28,0.75,16,33,49,24,7,7,14,15,25,53,0.4716981132075472,0
44,88,0.5,20,31,0.645,15,22,0.682,10,32,42,24,7,6,11,23,24,57,0.42105263157894735,1
34,73,0.466,9,24,0.375,29,39,0.744,9,29,38,16,11,4,13,20,25,49,0.5102040816326531,1
33,70,0.471,14,34,0.412,16,18,0.889,3,29,32,19,5,6,22,22,19,36,0.5277777777777778,0
44,81,0.543,15,35,0.429,16,20,0.8,7,23,30,27,4,2,13,12,29,46,0.6304347826086957,0
56,94,0.596,14,31,0.452,8,9,0.889,13,31,44,36,7,5,11,20,42,63,0.6666666666666666,1
44,86,0.512,14,32,0.438,19,22,0.864,6,34,40,25,7,2,14,13,30,54,0.5555555555555556,0
46,96,0.479,15,40,0.375,15,17,0.882,12,30,42,28,6,5,11,18,31,56,0.5535714285714286,1
44,94,0.468,14,33,0.424,11,14,0.786,14,43,57,28,9,5,21,12,30,61,0.4918032786885246,1
38,88,0.432,9,30,0.3,12,16,0.75,6,27,33,20,15,12,15,17,29,58,0.5,0
37,92,0.402,11,36,0.306,31,37,0.838,14,34,48,18,4,5,7,22,26,56,0.4642857142857143,0
46,89,0.517,16,41,0.39,25,30,0.833,8,40,48,24,5,5,8,24,30,48,0.625,1
46,84,0.548,17,41,0.415,15,20,0.75,9,33,42,30,11,2,14,13,29,43,0.6744186046511628,1
44,82,0.537,13,33,0.394,11,18,0.611,7,28,35,34,9,4,14,16,31,49,0.6326530612244898,0
39,79,0.494,18,40,0.45,14,22,0.636,11,38,49,29,8,7,22,24,21,39,0.5384615384615384,1
36,91,0.396,5,33,0.152,24,30,0.8,15,27,42,17,13,3,12,19,31,58,0.5344827586206896,0
48,89,0.539,17,40,0.425,18,21,0.857,11,43,54,30,5,5,14,17,31,49,0.6326530612244898,1
45,101,0.446,10,28,0.357,13,15,0.867,11,31,42,26,5,3,7,19,35,73,0.4794520547945205,0
35,84,0.417,16,33,0.485,13,16,0.813,5,34,39,22,7,4,14,21,19,51,0.37254901960784315,0
36,86,0.419,15,40,0.375,14,20,0.7,16,37,53,22,6,7,20,14,21,46,0.45652173913043476,1
38,89,0.427,6,27,0.222,29,39,0.744,17,23,40,23,9,2,15,14,32,62,0.5161290322580645,0
51,92,0.554,19,41,0.463,18,22,0.818,10,35,45,37,10,8,17,31,32,51,0.6274509803921569,1
38,91,0.418,6,24,0.25,14,21,0.667,11,31,42,23,11,4,15,19,32,67,0.47761194029850745,0
40,91,0.44,8,26,0.308,18,24,0.75,12,41,53,26,10,6,19,18,32,65,0.49230769230769234,1
33,87,0.379,10,39,0.256,17,22,0.773,11,35,46,16,4,5,9,15,23,48,0.4791666666666667,0
38,88,0.432,17,44,0.386,9,16,0.563,10,39,49,21,7,5,11,18,21,44,0.4772727272727273,1
48,91,0.527,10,28,0.357,31,40,0.775,13,29,42,30,7,2,13,17,38,63,0.6031746031746031,0
55,93,0.591,14,28,0.5,17,19,0.895,7,28,35,32,6,7,13,28,41,65,0.6307692307692307,1
43,97,0.443,15,44,0.341,12,13,0.923,11,31,42,27,12,5,12,16,28,53,0.5283018867924528,1
37,85,0.435,16,41,0.39,12,17,0.706,11,35,46,29,4,5,22,11,21,44,0.4772727272727273,0
49,85,0.576,19,36,0.528,14,16,0.875,5,32,37,35,7,3,13,18,30,49,0.6122448979591837,1
44,93,0.473,12,31,0.387,16,23,0.696,11,28,39,22,11,3,11,16,32,62,0.5161290322580645,0
46,103,0.447,11,44,0.25,10,15,0.667,7,38,45,14,6,4,13,23,35,59,0.5932203389830508,0
45,101,0.446,11,34,0.324,16,20,0.8,16,45,61,20,7,5,14,21,34,67,0.5074626865671642,1
38,100,0.38,12,33,0.364,13,16,0.813,14,38,52,16,8,1,9,20,26,67,0.3880597014925373,0
43,97,0.443,17,45,0.378,13,18,0.722,15,41,56,23,6,8,11,15,26,52,0.5,1
36,71,0.507,6,24,0.25,25,30,0.833,9,27,36,20,6,6,15,18,30,47,0.6382978723404256,0
42,84,0.5,18,37,0.486,11,12,0.917,9,26,35,26,5,1,11,22,24,47,0.5106382978723404,1
35,79,0.443,12,35,0.343,22,25,0.88,10,30,40,26,9,3,22,24,23,44,0.5227272727272727,0
34,71,0.479,10,25,0.4,32,40,0.8,9,29,38,22,12,8,21,25,24,46,0.5217391304347826,1
48,94,0.511,13,37,0.351,20,24,0.833,9,35,44,35,8,3,7,12,35,57,0.6140350877192983,1
40,89,0.449,13,32,0.406,9,13,0.692,11,33,44,28,5,5,18,20,27,57,0.47368421052631576,0
44,84,0.524,8,23,0.348,17,20,0.85,7,36,43,24,7,4,16,24,36,61,0.5901639344262295,1
38,86,0.442,7,30,0.233,18,26,0.692,6,32,38,20,9,4,12,21,31,56,0.5535714285714286,0
47,87,0.54,12,30,0.4,16,18,0.889,12,37,49,35,5,3,16,16,35,57,0.6140350877192983,1
42,97,0.433,11,34,0.324,18,22,0.818,15,26,41,19,10,4,10,20,31,63,0.49206349206349204,0
38,96,0.396,13,48,0.271,14,18,0.778,9,32,41,18,3,5,6,21,25,48,0.5208333333333334,0
43,95,0.453,12,42,0.286,24,27,0.889,14,44,58,21,4,3,7,15,31,53,0.5849056603773585,1
41,86,0.477,13,33,0.394,13,14,0.929,8,30,38,25,6,1,13,17,28,53,0.5283018867924528,0
47,84,0.56,7,27,0.259,19,23,0.826,6,35,41,25,7,4,9,14,40,57,0.7017543859649122,1
47,96,0.49,15,42,0.357,27,30,0.9,9,28,37,30,14,0,15,26,32,54,0.5925925925925926,0
47,87,0.54,19,42,0.452,32,34,0.941,9,36,45,32,9,5,21,25,28,45,0.6222222222222222,1
43,93,0.462,9,27,0.333,24,28,0.857,11,27,38,33,10,2,9,21,34,66,0.5151515151515151,0
43,79,0.544,14,27,0.519,21,23,0.913,9,37,46,32,5,4,18,22,29,52,0.5576923076923077,1
43,89,0.483,5,19,0.263,19,24,0.792,11,36,47,30,6,1,18,16,38,70,0.5428571428571428,1
41,88,0.466,11,36,0.306,14,21,0.667,8,33,41,27,15,3,13,20,30,52,0.5769230769230769,0
39,83,0.47,12,37,0.324,19,27,0.704,12,29,41,28,3,6,14,15,27,46,0.5869565217391305,0
48,88,0.545,19,37,0.514,11,13,0.846,4,34,38,31,10,4,10,24,29,51,0.5686274509803921,1
44,91,0.484,19,50,0.38,20,22,0.909,13,36,49,35,4,10,20,19,25,41,0.6097560975609756,1
44,98,0.449,14,38,0.368,17,23,0.739,13,35,48,23,10,3,17,14,30,60,0.5,0
33,79,0.418,11,31,0.355,17,24,0.708,4,43,47,20,8,5,19,23,22,48,0.4583333333333333,0
39,90,0.433,4,22,0.182,19,30,0.633,10,46,56,22,11,7,14,17,35,68,0.5147058823529411,1
47,94,0.5,14,30,0.467,21,34,0.618,10,33,43,33,7,6,14,27,33,64,0.515625,0
45,96,0.469,14,32,0.438,29,33,0.879,11,37,48,24,7,7,14,25,31,64,0.484375,1
38,92,0.413,11,33,0.333,24,28,0.857,11,38,49,26,8,10,14,24,27,59,0.4576271186440678,1
38,90,0.422,6,24,0.25,24,31,0.774,12,38,50,23,3,8,15,22,32,66,0.48484848484848486,0
47,93,0.505,19,34,0.559,13,20,0.65,12,35,47,30,12,4,15,24,28,59,0.4745762711864407,1
35,80,0.438,5,27,0.185,26,30,0.867,9,33,42,19,6,10,19,20,30,53,0.5660377358490566,0
53,86,0.616,17,32,0.531,12,14,0.857,5,34,39,29,12,11,19,18,36,54,0.6666666666666666,1
39,86,0.453,15,35,0.429,22,26,0.846,7,25,32,27,11,5,17,13,24,51,0.47058823529411764,0
41,88,0.466,13,37,0.351,14,20,0.7,13,32,45,25,8,3,18,17,28,51,0.5490196078431373,0
49,91,0.538,14,35,0.4,13,16,0.813,9,36,45,31,13,5,16,19,35,56,0.625,1
44,94,0.468,12,38,0.316,17,25,0.68,13,34,47,24,11,10,10,17,32,56,0.5714285714285714,1
38,76,0.5,8,20,0.4,9,19,0.474,6,39,45,21,3,4,23,21,30,56,0.5357142857142857,0
39,84,0.464,9,25,0.36,19,28,0.679,7,42,49,27,2,1,16,12,30,59,0.5084745762711864,0
55,107,0.514,17,43,0.395,7,7,1.0,5,40,45,36,8,3,3,18,38,64,0.59375,1
37,83,0.446,9,26,0.346,20,28,0.714,9,29,38,25,9,6,12,23,28,57,0.49122807017543857,0
43,90,0.478,13,29,0.448,19,24,0.792,14,35,49,18,5,8,16,20,30,61,0.4918032786885246,1
42,88,0.477,14,42,0.333,14,22,0.636,4,34,38,23,8,4,10,23,28,46,0.6086956521739131,0
40,88,0.455,18,50,0.36,30,35,0.857,11,41,52,22,8,5,10,17,22,38,0.5789473684210527,1
38,84,0.452,17,39,0.436,12,16,0.75,7,34,41,27,7,1,12,11,21,45,0.4666666666666667,1
37,80,0.463,15,43,0.349,12,14,0.857,6,32,38,28,5,5,12,14,22,37,0.5945945945945946,0
44,86,0.512,7,24,0.292,21,26,0.808,14,36,50,30,9,3,16,16,37,62,0.5967741935483871,1
41,85,0.482,13,40,0.325,14,17,0.824,9,27,36,29,7,5,17,23,28,45,0.6222222222222222,0
45,83,0.542,8,21,0.381,21,27,0.778,10,31,41,20,10,7,15,20,37,62,0.5967741935483871,1
45,94,0.479,13,42,0.31,14,15,0.933,11,26,37,25,5,3,12,21,32,52,0.6153846153846154,0
39,87,0.448,7,33,0.212,20,23,0.87,10,42,52,20,4,7,11,18,32,54,0.5925925925925926,1
32,88,0.364,8,34,0.235,15,18,0.833,13,33,46,23,5,4,9,20,24,54,0.4444444444444444,0
46,87,0.529,15,32,0.469,17,19,0.895,12,19,31,33,12,4,13,24,31,55,0.5636363636363636,0
50,80,0.625,15,27,0.556,16,21,0.762,7,30,37,35,4,5,17,18,35,53,0.660377358490566,1
52,99,0.525,13,37,0.351,15,17,0.882,15,38,53,35,5,10,12,16,39,62,0.6290322580645161,1
53,115,0.461,6,20,0.3,13,19,0.684,24,26,50,27,11,6,6,12,47,95,0.49473684210526314,0
47,92,0.511,15,38,0.395,8,13,0.615,8,30,38,30,10,8,14,19,32,54,0.5925925925925926,0
40,81,0.494,16,36,0.444,25,25,1.0,3,33,36,27,7,6,15,14,24,45,0.5333333333333333,1
33,79,0.418,11,34,0.324,19,23,0.826,5,35,40,19,8,7,17,23,22,45,0.4888888888888889,0
35,88,0.398,9,35,0.257,23,27,0.852,11,35,46,19,9,4,13,19,26,53,0.49056603773584906,1
46,94,0.489,19,40,0.475,13,15,0.867,12,44,56,28,8,7,12,15,27,54,0.5,1
32,86,0.372,8,36,0.222,15,19,0.789,7,30,37,19,8,6,14,13,24,50,0.48,0
41,83,0.494,12,29,0.414,13,20,0.65,6,24,30,21,12,4,8,18,29,54,0.5370370370370371,1
37,77,0.481,11,35,0.314,13,19,0.684,8,33,41,21,5,5,17,16,26,42,0.6190476190476191,0
39,80,0.488,12,31,0.387,23,33,0.697,6,34,40,24,9,4,9,20,27,49,0.5510204081632653,1
35,83,0.422,9,36,0.25,16,20,0.8,11,35,46,16,7,3,15,24,26,47,0.5531914893617021,0
39,83,0.47,8,26,0.308,21,25,0.84,10,31,41,23,11,2,20,24,31,57,0.543859649122807,0
39,81,0.481,18,44,0.409,20,22,0.909,4,32,36,23,11,3,16,22,21,37,0.5675675675675675,1
36,86,0.419,5,31,0.161,13,17,0.765,8,32,40,23,8,3,17,16,31,55,0.5636363636363636,0
40,85,0.471,9,28,0.321,12,14,0.857,10,41,51,27,7,7,20,20,31,57,0.543859649122807,1
39,90,0.433,10,35,0.286,22,37,0.595,8,26,34,21,14,3,10,26,29,55,0.5272727272727272,0
42,77,0.545,6,19,0.316,27,39,0.692,9,42,51,24,8,5,23,23,36,58,0.6206896551724138,1
35,80,0.438,12,36,0.333,14,18,0.778,4,29,33,22,5,7,25,21,23,44,0.5227272727272727,0
42,89,0.472,5,27,0.185,22,27,0.815,15,32,47,18,14,9,15,20,37,62,0.5967741935483871,1
48,93,0.516,10,25,0.4,14,18,0.778,12,35,47,30,6,5,9,26,38,68,0.5588235294117647,1
36,80,0.45,5,20,0.25,20,32,0.625,11,33,44,15,6,2,15,17,31,60,0.5166666666666667,0
44,87,0.506,17,42,0.405,15,19,0.789,12,39,51,32,9,3,21,15,27,45,0.6,0
45,94,0.479,25,45,0.556,11,18,0.611,12,30,42,33,14,3,14,18,20,49,0.40816326530612246,1
47,90,0.522,9,19,0.474,22,28,0.786,8,36,44,29,7,4,8,27,38,71,0.5352112676056338,1
41,85,0.482,15,36,0.417,24,31,0.774,9,34,43,21,2,3,14,23,26,49,0.5306122448979592,0
34,82,0.415,16,44,0.364,17,18,0.944,8,30,38,24,9,2,11,18,18,38,0.47368421052631576,1
36,83,0.434,9,35,0.257,12,18,0.667,12,33,45,22,5,3,18,18,27,48,0.5625,0
48,89,0.539,13,28,0.464,17,19,0.895,6,42,48,34,10,5,14,20,35,61,0.5737704918032787,1
44,96,0.458,9,40,0.225,18,22,0.818,9,33,42,14,9,5,12,17,35,56,0.625,0
46,91,0.505,15,36,0.417,20,24,0.833,11,46,57,31,8,4,19,22,31,55,0.5636363636363636,1
30,87,0.345,13,49,0.265,24,33,0.727,11,33,44,16,13,12,14,20,17,38,0.4473684210526316,0
31,82,0.378,9,44,0.205,15,19,0.789,8,28,36,24,13,2,18,20,22,38,0.5789473684210527,0
38,82,0.463,13,42,0.31,17,18,0.944,9,39,48,28,11,2,21,18,25,40,0.625,1
42,90,0.467,15,35,0.429,17,24,0.708,9,37,46,30,5,4,10,19,27,55,0.4909090909090909,1
43,90,0.478,17,43,0.395,12,17,0.706,8,38,46,31,6,5,14,22,26,47,0.5531914893617021,0
40,84,0.476,13,30,0.433,15,22,0.682,8,31,39,21,7,2,14,16,27,54,0.5,1
42,88,0.477,10,39,0.256,9,13,0.692,6,36,42,16,7,4,13,19,32,49,0.6530612244897959,0
36,93,0.387,14,34,0.412,10,18,0.556,15,35,50,13,8,1,14,23,22,59,0.3728813559322034,0
36,86,0.419,17,47,0.362,17,20,0.85,11,40,51,24,6,10,14,18,19,39,0.48717948717948717,1
44,89,0.494,12,27,0.444,15,20,0.75,13,33,46,29,8,10,7,15,32,62,0.5161290322580645,1
41,86,0.477,17,37,0.459,7,9,0.778,7,33,40,23,7,6,12,16,24,49,0.4897959183673469,0
37,76,0.487,13,31,0.419,16,19,0.842,9,38,47,27,9,7,16,11,24,45,0.5333333333333333,1
34,84,0.405,16,44,0.364,6,12,0.5,10,28,38,23,8,5,13,18,18,40,0.45,0
39,79,0.494,13,32,0.406,15,18,0.833,4,26,30,29,7,8,8,13,26,47,0.5531914893617021,0
48,89,0.539,17,36,0.472,10,13,0.769,11,32,43,32,5,7,11,19,31,53,0.5849056603773585,1
37,93,0.398,7,29,0.241,19,21,0.905,15,32,47,10,8,2,11,20,30,64,0.46875,1
37,85,0.435,7,24,0.292,17,22,0.773,11,35,46,17,5,4,16,21,30,61,0.4918032786885246,0
50,94,0.532,15,36,0.417,17,22,0.773,11,37,48,28,10,6,18,16,35,58,0.603448275862069,1
48,104,0.462,10,34,0.294,18,22,0.818,16,31,47,22,12,6,15,17,38,70,0.5428571428571428,0
44,88,0.5,13,40,0.325,13,17,0.765,8,37,45,25,4,3,11,17,31,48,0.6458333333333334,1
42,90,0.467,13,34,0.382,16,21,0.762,11,34,45,27,7,3,7,18,29,56,0.5178571428571429,0
46,98,0.469,19,40,0.475,19,23,0.826,7,45,52,26,14,4,16,20,27,58,0.46551724137931033,1
34,92,0.37,15,41,0.366,22,31,0.71,10,37,47,22,13,7,16,17,19,51,0.37254901960784315,0
44,97,0.454,17,33,0.515,11,13,0.846,11,37,48,19,6,5,6,17,27,64,0.421875,1
40,88,0.455,6,28,0.214,20,24,0.833,9,40,49,25,3,5,9,12,34,60,0.5666666666666667,0
52,95,0.547,24,47,0.511,19,23,0.826,9,32,41,39,12,6,14,20,28,48,0.5833333333333334,1
44,92,0.478,7,27,0.259,14,25,0.56,17,33,50,22,6,2,21,22,37,65,0.5692307692307692,0
43,83,0.518,4,21,0.19,27,30,0.9,11,32,43,23,6,3,16,21,39,62,0.6290322580645161,0
45,87,0.517,13,28,0.464,20,25,0.8,4,28,32,23,8,9,10,21,32,59,0.5423728813559322,1
47,90,0.522,7,24,0.292,22,27,0.815,14,42,56,23,12,3,26,18,40,66,0.6060606060606061,1
42,91,0.462,9,27,0.333,18,24,0.75,5,25,30,22,17,8,17,22,33,64,0.515625,0
38,89,0.427,17,39,0.436,19,27,0.704,12,29,41,26,6,7,13,19,21,50,0.42,0
41,88,0.466,14,30,0.467,21,25,0.84,13,41,54,21,8,5,16,19,27,58,0.46551724137931033,1
46,95,0.484,16,43,0.372,12,17,0.706,14,37,51,25,8,1,9,16,30,52,0.5769230769230769,1
39,86,0.453,14,34,0.412,17,19,0.895,8,31,39,23,5,4,12,15,25,52,0.4807692307692308,0
47,92,0.511,17,46,0.37,8,10,0.8,9,38,47,33,9,5,16,24,30,46,0.6521739130434783,1
35,81,0.432,10,31,0.323,21,27,0.778,8,31,39,21,11,2,15,20,25,50,0.5,0
48,85,0.565,14,32,0.438,11,13,0.846,7,41,48,33,4,6,21,20,34,53,0.6415094339622641,1
44,98,0.449,12,37,0.324,13,19,0.684,11,25,36,28,12,2,8,16,32,61,0.5245901639344263,0
43,78,0.551,14,30,0.467,14,19,0.737,4,28,32,22,7,4,15,16,29,48,0.6041666666666666,0
48,86,0.558,14,38,0.368,12,14,0.857,10,29,39,30,9,4,11,18,34,48,0.7083333333333334,1
44,83,0.53,12,34,0.353,15,20,0.75,8,29,37,26,12,3,19,18,32,49,0.6530612244897959,0
47,85,0.553,21,41,0.512,15,16,0.938,7,30,37,35,12,5,18,17,26,44,0.5909090909090909,1
45,86,0.523,17,40,0.425,19,24,0.792,6,36,42,33,9,4,6,17,28,46,0.6086956521739131,1
45,96,0.469,13,34,0.382,12,15,0.8,13,33,46,34,3,1,12,20,32,62,0.5161290322580645,0
44,86,0.512,14,28,0.5,15,21,0.714,9,36,45,22,4,5,10,20,30,58,0.5172413793103449,1
40,91,0.44,15,45,0.333,14,19,0.737,10,31,41,30,6,7,9,17,25,46,0.5434782608695652,0
39,97,0.402,7,39,0.179,19,26,0.731,18,38,56,19,13,8,22,23,32,58,0.5517241379310345,0
38,90,0.422,10,35,0.286,24,34,0.706,15,39,54,22,13,7,18,24,28,55,0.509090909090909,1
46,94,0.489,9,31,0.29,27,31,0.871,18,36,54,22,11,3,9,15,37,63,0.5873015873015873,1
38,86,0.442,11,35,0.314,12,18,0.667,8,27,35,23,7,3,14,19,27,51,0.5294117647058824,0
39,80,0.488,14,34,0.412,19,26,0.731,7,26,33,33,11,5,14,28,25,46,0.5434782608695652,0
42,81,0.519,15,36,0.417,20,29,0.69,10,35,45,30,8,2,21,22,27,45,0.6,1
37,82,0.451,19,39,0.487,10,16,0.625,8,35,43,26,6,3,19,26,18,43,0.4186046511627907,0
35,83,0.422,14,44,0.318,22,30,0.733,11,35,46,21,13,7,13,19,21,39,0.5384615384615384,1
41,89,0.461,11,29,0.379,14,16,0.875,9,29,38,23,9,6,11,12,30,60,0.5,1
45,95,0.474,7,23,0.304,9,10,0.9,14,35,49,30,7,9,14,14,38,72,0.5277777777777778,0
35,77,0.455,8,23,0.348,24,34,0.706,6,29,35,20,8,4,11,14,27,54,0.5,0
