fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,fg2,fga2,fg2_pct,result
38,86,0.442,17,40,0.425,12,22,0.545,11,32,43,25,19,2,17,27,21,46,0.456521739,1
32,80,0.4,9,28,0.321,17,25,0.68,15,32,47,18,8,3,25,21,23,52,0.442307692,0
38,89,0.427,13,33,0.394,17,19,0.895,12,41,53,29,5,4,17,20,25,56,0.446428571,0
43,86,0.5,9,32,0.281,15,25,0.6,6,36,42,32,11,8,12,18,34,54,0.62962963,1
33,97,0.34,9,42,0.214,26,37,0.703,12,37,49,17,5,8,8,18,24,55,0.436363636,0
50,104,0.481,13,39,0.333,15,20,0.75,14,54,68,30,4,11,10,25,37,65,0.569230769,1
34,82,0.415,12,34,0.353,29,31,0.935,12,41,53,24,5,3,18,19,22,48,0.458333333,1
35,93,0.376,13,42,0.31,14,16,0.875,14,30,44,19,6,5,11,24,22,51,0.431372549,0
42,88,0.477,18,39,0.462,17,21,0.81,5,29,34,23,7,9,9,14,24,49,0.489795918,0
53,89,0.596,14,30,0.467,13,19,0.684,5,36,41,35,3,5,11,19,39,59,0.661016949,1
45,80,0.563,10,19,0.526,14,18,0.778,5,43,48,29,3,4,20,22,35,61,0.573770492,1
39,89,0.438,12,39,0.308,6,15,0.4,7,26,33,20,8,7,10,15,27,50,0.54,0
31,87,0.356,7,43,0.163,20,26,0.769,4,41,45,16,10,10,13,14,24,44,0.545454545,0
40,96,0.417,15,46,0.326,7,11,0.636,9,51,60,31,7,5,14,19,25,50,0.5,1
48,94,0.511,14,35,0.4,13,16,0.813,14,33,47,30,11,1,8,21,34,59,0.576271186,1
37,72,0.514,14,36,0.389,16,21,0.762,4,31,35,17,2,2,15,16,23,36,0.638888889,0
43,74,0.581,18,35,0.514,16,21,0.762,5,30,35,32,2,1,13,18,25,39,0.641025641,1
43,91,0.473,15,44,0.341,10,15,0.667,12,27,39,32,2,1,9,18,28,47,0.595744681,0
36,91,0.396,9,37,0.243,17,21,0.81,8,39,47,27,6,3,14,18,27,54,0.5,0
36,82,0.439,9,35,0.257,19,26,0.731,8,39,47,25,8,5,14,25,27,47,0.574468085,1
37,90,0.411,8,33,0.242,14,18,0.778,8,47,55,20,7,6,12,21,29,57,0.50877193,0
39,97,0.402,10,33,0.303,13,18,0.722,12,43,55,24,7,6,11,19,29,64,0.453125,1
41,92,0.446,9,31,0.29,8,13,0.615,12,28,40,26,5,3,7,15,32,61,0.524590164,0
49,92,0.533,8,18,0.444,10,16,0.625,15,36,51,28,4,6,10,15,41,74,0.554054054,1
42,91,0.462,11,31,0.355,12,17,0.706,12,30,42,19,1,3,9,18,31,60,0.516666667,0
47,89,0.528,19,46,0.413,16,23,0.696,8,35,43,30,6,3,5,19,28,43,0.651162791,1
44,91,0.484,11,32,0.344,11,12,0.917,10,32,42,27,5,2,11,21,33,59,0.559322034,0
41,85,0.482,8,28,0.286,22,25,0.88,9,29,38,27,7,7,9,14,33,57,0.578947368,1
36,86,0.419,14,40,0.35,10,14,0.714,15,36,51,25,7,5,23,13,22,46,0.47826087,0
43,87,0.494,12,30,0.4,6,11,0.545,8,27,35,28,12,4,13,12,31,57,0.543859649,1
29,76,0.382,9,35,0.257,25,30,0.833,7,38,45,17,4,7,19,20,20,41,0.487804878,0
41,96,0.427,14,42,0.333,14,18,0.778,10,33,43,24,8,5,11,22,27,54,0.5,1
46,92,0.5,11,28,0.393,14,20,0.7,10,37,47,21,10,6,15,20,35,64,0.546875,1
35,79,0.443,6,29,0.207,16,22,0.727,9,31,40,22,11,4,20,21,29,50,0.58,0
36,93,0.387,10,34,0.294,16,19,0.842,18,36,54,18,13,10,17,15,26,59,0.440677966,1
36,91,0.396,10,39,0.256,9,12,0.75,11,33,44,14,7,9,18,21,26,52,0.5,0
33,89,0.371,8,31,0.258,13,17,0.765,8,38,46,20,7,9,7,17,25,58,0.431034483,0
33,79,0.418,11,28,0.393,11,15,0.733,4,42,46,18,5,8,13,15,22,51,0.431372549,1
44,86,0.512,16,33,0.485,10,12,0.833,7,34,41,24,4,8,13,15,28,53,0.528301887,1
44,90,0.489,10,33,0.303,13,16,0.813,8,32,40,23,8,4,10,18,34,57,0.596491228,0
46,88,0.523,15,38,0.395,17,20,0.85,7,31,38,28,8,1,12,16,31,50,0.62,1
47,100,0.47,9,31,0.29,12,16,0.75,17,32,49,35,8,6,13,15,38,69,0.550724638,0
37,68,0.544,16,31,0.516,21,23,0.913,6,40,46,27,8,14,21,15,21,37,0.567567568,1
32,85,0.376,12,37,0.324,9,13,0.692,9,19,28,21,8,4,13,17,20,48,0.416666667,0
43,87,0.494,21,51,0.412,18,21,0.857,3,33,36,30,8,9,17,21,22,36,0.611111111,0
46,94,0.489,14,36,0.389,21,26,0.808,9,36,45,29,10,1,13,20,32,58,0.551724138,1
57,83,0.687,18,34,0.529,7,9,0.778,9,25,34,32,7,2,18,19,39,49,0.795918367,1
40,89,0.449,13,37,0.351,14,16,0.875,16,16,32,22,10,1,16,12,27,52,0.519230769,0
40,79,0.506,15,37,0.405,19,22,0.864,8,32,40,25,9,12,19,25,25,42,0.595238095,1
40,85,0.471,8,32,0.25,22,29,0.759,10,25,35,16,9,6,13,21,32,53,0.603773585,0
39,80,0.488,10,34,0.294,15,21,0.714,1,34,35,22,5,4,15,19,29,46,0.630434783,0
44,81,0.543,6,27,0.222,14,19,0.737,1,38,39,26,8,6,13,15,38,54,0.703703704,1
37,88,0.42,11,37,0.297,22,26,0.846,12,27,39,15,3,6,13,23,26,51,0.509803922,0
45,91,0.495,10,32,0.313,15,21,0.714,14,38,52,34,6,7,14,23,35,59,0.593220339,1
25,76,0.329,11,38,0.289,18,22,0.818,8,18,26,14,2,5,20,14,14,38,0.368421053,0
60,96,0.625,19,36,0.528,13,18,0.722,14,39,53,41,16,9,10,15,41,60,0.683333333,1
44,89,0.494,11,29,0.379,20,21,0.952,13,26,39,24,10,8,15,22,33,60,0.55,1
42,82,0.512,9,26,0.346,22,27,0.815,10,29,39,19,10,8,18,20,33,56,0.589285714,0
36,80,0.45,11,27,0.407,20,26,0.769,7,29,36,20,6,6,13,22,25,53,0.471698113,0
43,79,0.544,12,21,0.571,16,23,0.696,6,38,44,23,8,3,15,20,31,58,0.534482759,1
44,91,0.484,14,36,0.389,12,16,0.75,6,42,48,32,10,5,14,15,30,55,0.545454545,1
29,82,0.354,12,34,0.353,13,17,0.765,8,33,41,19,8,6,18,20,17,48,0.354166667,0
32,85,0.376,11,31,0.355,18,25,0.72,16,31,47,16,4,4,15,12,21,54,0.388888889,0
37,88,0.42,14,40,0.35,9,14,0.643,15,32,47,23,10,7,14,24,23,48,0.479166667,1
38,81,0.469,9,22,0.409,13,17,0.765,6,34,40,22,8,5,11,24,29,59,0.491525424,1
31,76,0.408,10,28,0.357,24,30,0.8,11,36,47,20,5,3,15,20,21,48,0.4375,0
36,93,0.387,13,42,0.31,20,24,0.833,16,28,44,22,5,4,18,25,23,51,0.450980392,0
36,76,0.474,6,23,0.261,32,41,0.78,7,34,41,26,4,4,17,31,30,53,0.566037736,1
37,90,0.411,12,30,0.4,21,28,0.75,13,42,55,30,5,5,10,26,25,60,0.416666667,1
32,79,0.405,10,34,0.294,17,26,0.654,5,37,42,17,4,3,15,23,22,45,0.488888889,0
31,81,0.383,8,22,0.364,26,35,0.743,9,29,38,23,9,3,16,15,23,59,0.389830508,0
45,92,0.489,19,39,0.487,9,12,0.75,11,40,51,30,10,8,17,29,26,53,0.490566038,1
42,86,0.488,13,37,0.351,19,21,0.905,10,35,45,24,6,4,18,21,29,49,0.591836735,0
44,92,0.478,17,47,0.362,13,15,0.867,7,28,35,33,7,5,12,16,27,45,0.6,1
43,81,0.531,16,34,0.471,11,13,0.846,9,29,38,24,5,6,13,22,27,47,0.574468085,1
35,80,0.438,9,36,0.25,25,33,0.758,12,27,39,20,7,3,13,19,26,44,0.590909091,0
41,81,0.506,16,35,0.457,21,24,0.875,6,28,34,28,5,3,10,19,25,46,0.543478261,1
45,90,0.5,12,33,0.364,13,21,0.619,13,30,43,28,8,3,12,19,33,57,0.578947368,0
47,91,0.516,14,39,0.359,22,22,1,5,25,30,23,9,3,6,22,33,52,0.634615385,0
45,81,0.556,27,51,0.529,20,23,0.87,9,35,44,26,3,3,20,27,18,30,0.6,1
42,89,0.472,13,30,0.433,19,25,0.76,15,39,54,30,2,5,16,19,29,59,0.491525424,1
38,82,0.463,10,31,0.323,15,19,0.789,3,30,33,21,5,4,10,22,28,51,0.549019608,0
41,86,0.477,10,31,0.323,19,27,0.704,7,40,47,22,4,10,9,12,31,55,0.563636364,1
46,111,0.414,8,25,0.32,7,9,0.778,15,40,55,28,8,6,7,19,38,86,0.441860465,0
37,76,0.487,9,26,0.346,14,24,0.583,10,42,52,20,10,5,23,23,28,50,0.56,1
31,92,0.337,15,43,0.349,13,19,0.684,14,28,42,19,10,1,15,21,16,49,0.326530612,0
42,88,0.477,12,35,0.343,16,19,0.842,11,34,45,24,10,4,12,17,30,53,0.566037736,1
40,90,0.444,13,39,0.333,14,21,0.667,11,34,45,26,6,2,13,18,27,51,0.529411765,0
34,84,0.405,17,43,0.395,17,24,0.708,9,30,39,29,6,5,15,17,17,41,0.414634146,0
44,98,0.449,18,50,0.36,18,20,0.9,19,38,57,32,3,6,14,22,26,48,0.541666667,1
44,84,0.524,20,43,0.465,5,5,1,8,34,42,30,10,5,13,19,24,41,0.585365854,1
35,88,0.398,12,40,0.3,17,21,0.81,16,24,40,23,7,3,11,12,23,48,0.479166667,0
49,87,0.563,21,37,0.568,26,29,0.897,12,34,46,26,5,7,12,21,28,50,0.56,1
42,89,0.472,8,29,0.276,25,32,0.781,9,23,32,22,7,2,9,21,34,60,0.566666667,0
34,89,0.382,13,34,0.382,18,27,0.667,9,38,47,23,7,3,18,24,21,55,0.381818182,0
36,86,0.419,12,34,0.353,20,25,0.8,11,40,51,19,8,8,17,25,24,52,0.461538462,1
46,86,0.535,17,37,0.459,21,28,0.75,7,32,39,21,9,3,6,18,29,49,0.591836735,1
48,93,0.516,17,37,0.459,14,18,0.778,10,35,45,29,4,3,11,19,31,56,0.553571429,0
40,90,0.444,20,48,0.417,9,10,0.9,14,32,46,24,8,5,17,14,20,42,0.476190476,1
42,91,0.462,14,38,0.368,10,13,0.769,15,30,45,20,12,5,14,8,28,53,0.528301887,0
40,94,0.426,10,38,0.263,18,25,0.72,22,28,50,19,9,9,8,26,30,56,0.535714286,0
39,79,0.494,17,40,0.425,23,29,0.793,11,29,40,24,3,3,14,23,22,39,0.564102564,1
30,73,0.411,8,25,0.32,22,29,0.759,6,37,43,20,4,5,10,22,22,48,0.458333333,0
38,85,0.447,8,23,0.348,18,24,0.75,10,37,47,22,3,1,8,24,30,62,0.483870968,1
38,96,0.396,11,32,0.344,10,15,0.667,11,39,50,30,5,2,11,17,27,64,0.421875,0
41,91,0.451,13,35,0.371,14,20,0.7,13,42,55,25,4,7,11,15,28,56,0.5,1
46,87,0.529,15,36,0.417,20,27,0.741,8,41,49,28,6,9,15,19,31,51,0.607843137,1
48,107,0.449,16,46,0.348,12,17,0.706,13,29,42,31,6,6,8,18,32,61,0.524590164,0
41,82,0.5,9,25,0.36,23,30,0.767,6,34,40,22,10,11,11,13,32,57,0.561403509,1
41,99,0.414,16,41,0.39,5,6,0.833,16,36,52,21,8,7,17,26,25,58,0.431034483,0
33,76,0.434,11,38,0.289,18,22,0.818,5,33,38,18,10,4,23,20,22,38,0.578947368,0
43,87,0.494,20,40,0.5,20,29,0.69,7,36,43,28,15,2,15,19,23,47,0.489361702,1
43,81,0.531,7,15,0.467,17,21,0.81,9,21,30,25,11,2,12,19,36,66,0.545454545,0
43,82,0.524,9,23,0.391,21,22,0.955,13,27,40,25,10,10,16,20,34,59,0.576271186,1
38,89,0.427,13,33,0.394,16,21,0.762,16,31,47,26,11,6,19,18,25,56,0.446428571,1
35,76,0.461,6,22,0.273,14,17,0.824,7,29,36,26,11,6,23,19,29,54,0.537037037,0
35,90,0.389,15,46,0.326,19,20,0.95,7,32,39,27,8,4,10,17,20,44,0.454545455,0
40,86,0.465,13,32,0.406,19,24,0.792,8,45,53,21,7,5,17,20,27,54,0.5,1
40,90,0.444,25,49,0.51,16,19,0.842,11,38,49,31,5,8,12,20,15,41,0.365853659,1
39,98,0.398,17,40,0.425,15,19,0.789,16,34,50,22,9,5,8,17,22,58,0.379310345,0
40,93,0.43,11,29,0.379,13,19,0.684,9,32,41,31,12,6,15,18,29,64,0.453125,0
43,94,0.457,10,29,0.345,12,18,0.667,15,34,49,27,6,4,17,20,33,65,0.507692308,1
41,92,0.446,11,36,0.306,9,14,0.643,7,30,37,18,8,7,13,21,30,56,0.535714286,1
35,79,0.443,5,22,0.227,15,20,0.75,7,38,45,16,6,6,18,19,30,57,0.526315789,0
42,83,0.506,8,26,0.308,10,13,0.769,8,42,50,28,3,4,12,22,34,57,0.596491228,1
36,90,0.4,9,46,0.196,18,22,0.818,10,29,39,21,6,2,4,15,27,44,0.613636364,0
36,82,0.439,10,33,0.303,20,29,0.69,7,27,34,27,8,4,13,16,26,49,0.530612245,0
48,93,0.516,8,27,0.296,13,17,0.765,13,38,51,25,7,4,16,21,40,66,0.606060606,1
43,91,0.473,18,38,0.474,17,19,0.895,17,35,52,22,7,5,11,19,25,53,0.471698113,1
41,92,0.446,12,31,0.387,15,20,0.75,13,30,43,30,5,4,10,18,29,61,0.475409836,0
36,75,0.48,13,34,0.382,25,30,0.833,8,28,36,23,6,4,17,21,23,41,0.56097561,1
39,80,0.488,10,29,0.345,18,21,0.857,8,27,35,22,7,4,19,24,29,51,0.568627451,0
35,84,0.417,7,26,0.269,15,21,0.714,11,26,37,21,6,3,18,17,28,58,0.482758621,0
44,80,0.55,13,28,0.464,14,16,0.875,5,37,42,28,10,8,16,22,31,52,0.596153846,1
42,88,0.477,12,32,0.375,23,28,0.821,13,32,45,27,6,8,17,21,30,56,0.535714286,1
37,79,0.468,13,24,0.542,29,35,0.829,7,30,37,22,9,4,16,26,24,55,0.436363636,0
33,80,0.413,8,30,0.267,20,28,0.714,7,35,42,24,5,3,16,24,25,50,0.5,0
33,83,0.398,14,46,0.304,24,31,0.774,10,37,47,22,9,3,16,19,19,37,0.513513514,1
35,89,0.393,8,33,0.242,26,31,0.839,14,30,44,18,7,3,13,23,27,56,0.482142857,0
40,81,0.494,14,41,0.341,20,29,0.69,9,29,38,23,9,9,14,23,26,40,0.65,1
36,86,0.419,9,30,0.3,21,23,0.913,11,25,36,17,6,8,13,20,27,56,0.482142857,0
46,86,0.535,10,27,0.37,20,25,0.8,9,33,42,27,8,4,11,19,36,59,0.610169492,1
41,86,0.477,10,32,0.313,19,21,0.905,14,33,47,26,11,3,23,21,31,54,0.574074074,0
40,85,0.471,14,32,0.438,20,22,0.909,9,29,38,20,13,7,20,18,26,53,0.490566038,1
37,77,0.481,12,33,0.364,18,23,0.783,10,37,47,24,5,6,19,21,25,44,0.568181818,1
36,90,0.4,9,31,0.29,15,25,0.6,12,28,40,23,14,3,13,23,27,59,0.457627119,0
36,85,0.424,12,39,0.308,20,27,0.741,12,29,41,18,11,4,19,20,24,46,0.52173913,0
40,77,0.519,22,47,0.468,11,12,0.917,6,36,42,32,6,6,22,23,18,30,0.6,1
50,88,0.568,25,54,0.463,11,15,0.733,6,42,48,26,6,4,15,20,25,34,0.735294118,1
38,95,0.4,17,47,0.362,11,17,0.647,9,28,37,19,9,3,16,17,21,48,0.4375,0
45,88,0.511,9,32,0.281,21,27,0.778,5,28,33,28,12,4,12,19,36,56,0.642857143,1
47,90,0.522,11,30,0.367,9,12,0.75,10,36,46,32,8,5,25,22,36,60,0.6,0
48,97,0.495,16,34,0.471,18,23,0.783,17,26,43,29,2,5,13,18,32,63,0.507936508,0
53,97,0.546,15,34,0.441,21,25,0.84,12,31,43,24,8,7,8,22,38,63,0.603174603,1
38,84,0.452,17,40,0.425,17,20,0.85,7,33,40,28,12,3,14,18,21,44,0.477272727,1
42,93,0.452,15,41,0.366,10,15,0.667,13,33,46,27,6,5,13,19,27,52,0.519230769,0
36,78,0.462,12,30,0.4,11,17,0.647,7,38,45,26,8,6,22,15,24,48,0.5,0
41,94,0.436,14,42,0.333,12,18,0.667,14,33,47,28,18,5,13,14,27,52,0.519230769,1
43,91,0.473,15,40,0.375,17,24,0.708,16,36,52,22,7,5,12,14,28,51,0.549019608,1
38,88,0.432,6,33,0.182,14,15,0.933,6,28,34,17,9,4,12,20,32,55,0.581818182,0
42,94,0.447,15,39,0.385,12,13,0.923,5,28,33,29,7,5,9,21,27,55,0.490909091,0
46,88,0.523,15,35,0.429,16,22,0.727,14,40,54,32,5,7,14,21,31,53,0.58490566,1
46,93,0.495,6,23,0.261,15,16,0.938,9,32,41,26,9,7,14,22,40,70,0.571428571,1
37,94,0.394,11,34,0.324,20,24,0.833,16,33,49,21,10,3,15,19,26,60,0.433333333,0
48,101,0.475,14,41,0.341,13,17,0.765,20,28,48,22,11,4,14,20,34,60,0.566666667,0
48,87,0.552,14,35,0.4,14,20,0.7,11,28,39,29,9,8,16,20,34,52,0.653846154,1
42,83,0.506,15,39,0.385,24,32,0.75,13,35,48,19,11,8,15,21,27,44,0.613636364,1
42,89,0.472,19,46,0.413,11,20,0.55,12,28,40,30,9,4,16,28,23,43,0.534883721,0
39,84,0.464,4,29,0.138,11,12,0.917,12,25,37,18,7,2,14,18,35,55,0.636363636,0
41,87,0.471,13,36,0.361,11,12,0.917,13,31,44,28,7,3,13,19,28,51,0.549019608,1
46,85,0.541,13,33,0.394,18,22,0.818,6,41,47,34,8,7,17,23,33,52,0.634615385,1
36,92,0.391,11,39,0.282,23,28,0.821,10,30,40,24,9,5,14,19,25,53,0.471698113,0
35,90,0.389,12,37,0.324,11,12,0.917,7,31,38,22,7,6,13,15,23,53,0.433962264,0
41,95,0.432,13,37,0.351,14,16,0.875,15,45,60,29,6,4,16,16,28,58,0.482758621,1
41,87,0.471,19,42,0.452,15,20,0.75,12,35,47,23,12,3,16,14,22,45,0.488888889,1
38,96,0.396,10,44,0.227,9,14,0.643,19,32,51,21,9,3,15,17,28,52,0.538461538,0
35,93,0.376,4,26,0.154,16,24,0.667,15,31,46,13,7,6,13,17,31,67,0.462686567,0
43,96,0.448,14,38,0.368,11,11,1,14,39,53,25,4,9,12,21,29,58,0.5,1
29,81,0.358,9,34,0.265,20,24,0.833,14,41,55,18,4,2,15,17,20,47,0.425531915,0
30,87,0.345,12,35,0.343,18,23,0.783,12,36,48,21,9,7,8,19,18,52,0.346153846,1
41,93,0.441,7,28,0.25,14,22,0.636,11,37,48,19,8,6,17,21,34,65,0.523076923,0
41,88,0.466,12,31,0.387,23,28,0.821,7,40,47,27,13,6,14,24,29,57,0.50877193,1
35,80,0.438,12,33,0.364,22,24,0.917,10,35,45,21,4,5,11,11,23,47,0.489361702,0
42,92,0.457,18,36,0.5,4,6,0.667,12,33,45,27,7,1,8,17,24,56,0.428571429,1
38,77,0.494,11,33,0.333,19,29,0.655,12,28,40,25,5,6,16,25,27,44,0.613636364,0
40,80,0.5,11,29,0.379,22,36,0.611,9,29,38,22,10,3,11,24,29,51,0.568627451,1
31,83,0.373,17,40,0.425,13,20,0.65,7,27,34,22,5,3,16,15,14,43,0.325581395,0
46,93,0.495,19,43,0.442,7,9,0.778,12,38,50,37,8,6,10,21,27,50,0.54,1
34,85,0.4,12,48,0.25,13,18,0.722,10,32,42,21,5,5,13,22,22,37,0.594594595,0
35,76,0.461,9,27,0.333,23,26,0.885,5,39,44,19,7,5,13,16,26,49,0.530612245,1
47,93,0.505,20,43,0.465,13,14,0.929,10,31,41,33,9,8,12,25,27,50,0.54,1
41,89,0.461,10,27,0.37,20,29,0.69,14,31,45,28,4,4,17,18,31,62,0.5,0
48,93,0.516,13,39,0.333,14,17,0.824,12,37,49,28,5,5,9,14,35,54,0.648148148,1
41,89,0.461,8,25,0.32,8,14,0.571,9,30,39,17,3,3,13,15,33,64,0.515625,0
41,87,0.471,11,28,0.393,23,25,0.92,8,35,43,28,8,6,18,20,30,59,0.508474576,1
39,92,0.424,14,37,0.378,12,18,0.667,8,32,40,24,11,5,21,22,25,55,0.454545455,0
33,88,0.375,13,38,0.342,15,19,0.789,14,33,47,17,6,4,19,13,20,50,0.4,0
41,84,0.488,13,28,0.464,11,17,0.647,6,38,44,24,12,11,14,17,28,56,0.5,1
42,88,0.477,14,41,0.341,14,17,0.824,12,34,46,27,11,1,15,12,28,47,0.595744681,1
35,82,0.427,17,49,0.347,10,13,0.769,8,29,37,27,12,2,17,16,18,33,0.545454545,0
38,90,0.422,9,33,0.273,18,23,0.783,10,44,54,25,5,5,9,18,29,57,0.50877193,1
30,80,0.375,13,37,0.351,11,16,0.688,3,36,39,19,3,7,11,25,17,43,0.395348837,0
38,85,0.447,14,36,0.389,26,32,0.813,10,32,42,23,9,2,17,22,24,49,0.489795918,1
37,81,0.457,18,48,0.375,19,28,0.679,12,33,45,25,9,8,19,25,19,33,0.575757576,0
40,94,0.426,8,29,0.276,9,15,0.6,11,31,42,24,8,4,14,17,32,65,0.492307692,0
45,91,0.495,7,25,0.28,15,20,0.75,15,40,55,31,11,5,14,19,38,66,0.575757576,1
46,96,0.479,19,46,0.413,21,27,0.778,12,33,45,27,8,5,11,24,27,50,0.54,1
42,85,0.494,15,39,0.385,27,31,0.871,8,32,40,20,9,6,12,26,27,46,0.586956522,0
40,90,0.444,11,36,0.306,12,15,0.8,11,34,45,22,8,3,14,14,29,54,0.537037037,0
43,86,0.5,20,47,0.426,11,13,0.846,7,33,40,31,6,5,13,15,23,39,0.58974359,1
38,85,0.447,13,40,0.325,5,9,0.556,11,28,39,26,4,4,16,15,25,45,0.555555556,0
36,81,0.444,16,36,0.444,17,18,0.944,8,34,42,24,6,1,14,16,20,45,0.444444444,1
34,86,0.395,13,37,0.351,15,24,0.625,18,20,38,22,8,2,10,18,21,49,0.428571429,0
43,83,0.518,19,41,0.463,15,17,0.882,14,36,50,28,4,8,13,19,24,42,0.571428571,1
41,90,0.456,12,34,0.353,13,21,0.619,6,35,41,25,7,5,10,26,29,56,0.517857143,0
37,79,0.468,10,32,0.313,29,33,0.879,4,45,49,26,8,2,13,19,27,47,0.574468085,1
42,84,0.5,8,30,0.267,10,14,0.714,9,38,47,21,6,6,18,25,34,54,0.62962963,1
35,87,0.402,7,30,0.233,23,31,0.742,13,29,42,16,11,5,10,18,28,57,0.49122807,0
36,96,0.375,7,29,0.241,16,19,0.842,13,28,41,22,10,3,11,23,29,67,0.432835821,0
43,78,0.551,9,21,0.429,16,23,0.696,8,37,45,24,5,7,17,20,34,57,0.596491228,1
37,83,0.446,4,22,0.182,13,19,0.684,5,33,38,22,5,10,15,19,33,61,0.540983607,0
47,89,0.528,14,34,0.412,18,23,0.783,11,39,50,29,12,6,11,20,33,55,0.6,1
38,94,0.404,11,34,0.324,14,21,0.667,19,34,53,21,5,4,17,16,27,60,0.45,0
53,98,0.541,11,31,0.355,7,10,0.7,8,38,46,28,10,8,10,19,42,67,0.626865672,1
48,105,0.457,18,52,0.346,15,19,0.789,13,28,41,26,6,6,12,21,30,53,0.566037736,0
50,103,0.485,14,39,0.359,17,23,0.739,19,41,60,28,7,5,18,20,36,64,0.5625,1
35,77,0.455,15,40,0.375,20,27,0.741,7,42,49,28,3,6,12,22,20,37,0.540540541,1
30,83,0.361,16,42,0.381,20,22,0.909,4,31,35,18,6,6,9,21,14,41,0.341463415,0
44,93,0.473,11,31,0.355,12,15,0.8,8,41,49,30,7,0,14,24,33,62,0.532258065,1
40,96,0.417,13,41,0.317,14,22,0.636,12,36,48,23,7,3,14,18,27,55,0.490909091,0
30,78,0.385,5,29,0.172,24,35,0.686,10,31,41,20,13,1,17,21,25,49,0.510204082,0
45,80,0.563,18,40,0.45,16,24,0.667,9,35,44,26,6,5,17,25,27,40,0.675,1
39,90,0.433,15,39,0.385,14,18,0.778,4,42,46,24,8,2,14,20,24,51,0.470588235,1
39,98,0.398,12,44,0.273,14,17,0.824,8,43,51,22,4,3,11,21,27,54,0.5,0
45,88,0.511,23,48,0.479,11,16,0.688,6,33,39,24,10,5,12,23,22,40,0.55,1
38,84,0.452,14,39,0.359,17,23,0.739,9,33,42,33,5,3,18,15,24,45,0.533333333,0
39,83,0.47,11,38,0.289,10,11,0.909,11,34,45,24,6,6,19,16,28,45,0.622222222,0
44,90,0.489,14,29,0.483,12,15,0.8,10,28,38,25,10,3,9,11,30,61,0.491803279,1
39,80,0.488,11,28,0.393,24,36,0.667,10,39,49,23,6,3,12,19,28,52,0.538461538,1
39,93,0.419,13,35,0.371,19,19,1,8,34,42,22,8,4,8,25,26,58,0.448275862,0
42,85,0.494,11,31,0.355,16,16,1,6,34,40,25,11,5,13,16,31,54,0.574074074,1
35,90,0.389,10,35,0.286,19,21,0.905,12,34,46,25,4,2,17,17,25,55,0.454545455,0
35,78,0.449,18,44,0.409,13,17,0.765,9,35,44,25,5,3,18,18,17,34,0.5,1
35,79,0.443,12,37,0.324,14,17,0.824,4,31,35,26,9,5,11,19,23,42,0.547619048,0
39,82,0.476,11,32,0.344,24,30,0.8,11,42,53,22,10,5,16,21,28,50,0.56,1
31,82,0.378,15,38,0.395,26,28,0.929,5,33,38,18,9,6,15,21,16,44,0.363636364,0
42,89,0.472,5,24,0.208,16,21,0.762,7,32,39,20,8,3,11,22,37,65,0.569230769,0
45,82,0.549,8,26,0.308,21,29,0.724,6,33,39,25,7,6,11,21,37,56,0.660714286,1
51,86,0.593,18,34,0.529,11,16,0.688,9,39,48,34,3,4,13,16,33,52,0.634615385,1
39,90,0.433,12,37,0.324,25,25,1,11,27,38,27,5,3,8,14,27,53,0.509433962,0
40,85,0.471,10,30,0.333,13,20,0.65,8,34,42,24,6,5,16,22,30,55,0.545454545,0
47,89,0.528,15,37,0.405,15,20,0.75,8,36,44,26,11,4,10,18,32,52,0.615384615,1
39,89,0.438,10,34,0.294,17,20,0.85,5,33,38,19,10,4,9,22,29,55,0.527272727,0
44,89,0.494,11,23,0.478,15,16,0.938,10,38,48,21,4,3,15,15,33,66,0.5,1
39,83,0.47,17,36,0.472,21,25,0.84,15,25,40,25,8,6,12,26,22,47,0.468085106,1
34,68,0.5,11,32,0.344,24,30,0.8,5,24,29,29,4,4,19,25,23,36,0.638888889,0
40,81,0.494,7,25,0.28,26,30,0.867,6,31,37,20,6,4,12,23,33,56,0.589285714,0
45,91,0.495,7,32,0.219,25,28,0.893,8,33,41,26,6,7,9,21,38,59,0.644067797,1
40,82,0.488,6,21,0.286,12,19,0.632,6,26,32,22,11,3,16,21,34,61,0.557377049,0
42,79,0.532,9,29,0.31,25,26,0.962,9,38,47,25,9,2,20,23,33,50,0.66,1
50,86,0.581,17,38,0.447,16,18,0.889,4,34,38,35,9,7,17,22,33,48,0.6875,1
41,88,0.466,7,24,0.292,26,34,0.765,10,27,37,22,6,3,15,17,34,64,0.53125,0
39,90,0.433,16,46,0.348,17,21,0.81,12,33,45,27,9,8,14,25,23,44,0.522727273,1
36,82,0.439,15,41,0.366,20,29,0.69,11,34,45,20,5,2,16,19,21,41,0.512195122,0
30,78,0.385,12,43,0.279,20,29,0.69,1,35,36,26,6,7,18,22,18,35,0.514285714,0
41,98,0.418,12,44,0.273,16,24,0.667,15,46,61,23,13,6,15,25,29,54,0.537037037,1
45,104,0.433,14,47,0.298,8,10,0.8,12,32,44,16,12,5,13,19,31,57,0.543859649,0
42,89,0.472,13,37,0.351,19,30,0.633,13,44,57,34,10,3,20,13,29,52,0.557692308,1
41,82,0.5,19,35,0.543,14,19,0.737,14,32,46,25,5,5,17,14,22,47,0.468085106,1
