fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,fg2,fga2,fg2_pct,result
41,92,0.446,10,37,0.27,19,25,0.76,13,31,44,27,5,2,11,20,31,55,0.5636363636363636,0
48,94,0.511,9,27,0.333,14,21,0.667,15,37,52,17,4,4,12,20,39,67,0.582089552238806,1
51,94,0.543,8,32,0.25,15,19,0.789,14,35,49,25,8,3,12,17,43,62,0.6935483870967742,1
39,79,0.494,8,27,0.296,22,25,0.88,6,27,33,26,5,3,18,21,31,52,0.5961538461538461,0
41,82,0.5,4,25,0.16,27,33,0.818,5,30,35,21,5,6,12,19,37,57,0.6491228070175439,0
49,93,0.527,15,33,0.455,19,21,0.905,10,36,46,22,3,5,14,28,34,60,0.5666666666666667,1
40,100,0.4,12,37,0.324,22,30,0.733,12,35,47,28,8,5,16,21,28,63,0.4444444444444444,0
48,95,0.505,16,43,0.372,25,29,0.862,11,47,58,28,8,5,18,25,32,52,0.6153846153846154,1
37,93,0.398,10,30,0.333,28,36,0.778,17,22,39,16,9,5,11,23,27,63,0.42857142857142855,0
45,81,0.556,14,32,0.438,21,28,0.75,13,33,46,24,4,7,18,24,31,49,0.6326530612244898,1
46,86,0.535,19,46,0.413,14,29,0.483,4,26,30,25,8,7,13,24,27,40,0.675,0
51,94,0.543,15,35,0.429,14,24,0.583,13,39,52,29,9,0,13,26,36,59,0.6101694915254238,1
45,85,0.529,12,32,0.375,7,13,0.538,9,24,33,31,8,0,16,12,33,53,0.6226415094339622,0
49,88,0.557,10,28,0.357,9,14,0.643,12,31,43,24,7,3,12,14,39,60,0.65,1
48,101,0.475,11,35,0.314,13,18,0.722,12,38,50,19,11,3,17,24,37,66,0.5606060606060606,1
40,87,0.46,15,45,0.333,21,28,0.75,7,41,48,26,6,2,20,18,25,42,0.5952380952380952,0
38,87,0.437,7,24,0.292,22,30,0.733,11,32,43,16,7,2,14,19,31,63,0.49206349206349204,0
44,82,0.537,11,32,0.344,15,22,0.682,7,34,41,27,7,5,18,27,33,50,0.66,1
39,86,0.453,12,33,0.364,26,35,0.743,18,38,56,23,3,9,14,23,27,53,0.5094339622641509,0
40,95,0.421,12,29,0.414,25,31,0.806,19,26,45,25,6,3,4,24,28,66,0.42424242424242425,1
40,81,0.494,8,23,0.348,8,12,0.667,11,29,40,19,6,4,18,13,32,58,0.5517241379310345,0
41,84,0.488,16,42,0.381,9,9,1.0,5,28,33,22,7,5,13,14,25,42,0.5952380952380952,1
43,93,0.462,9,27,0.333,16,24,0.667,6,38,44,28,7,1,12,28,34,66,0.5151515151515151,0
42,87,0.483,20,50,0.4,15,23,0.652,7,43,50,32,2,5,20,19,22,37,0.5945945945945946,1
40,91,0.44,14,33,0.424,15,17,0.882,10,32,42,23,7,5,13,21,26,58,0.4482758620689655,0
42,97,0.433,11,30,0.367,22,28,0.786,19,38,57,22,8,11,12,18,31,67,0.4626865671641791,1
52,96,0.542,11,26,0.423,18,24,0.75,12,32,44,32,6,4,4,16,41,70,0.5857142857142857,1
50,94,0.532,17,43,0.395,12,15,0.8,10,32,42,29,2,5,10,18,33,51,0.6470588235294118,0
40,81,0.494,8,24,0.333,34,43,0.791,13,28,41,19,12,2,17,22,32,57,0.5614035087719298,1
45,85,0.529,17,37,0.459,14,19,0.737,9,28,37,30,9,5,18,28,28,48,0.5833333333333334,0
40,92,0.435,12,42,0.286,25,26,0.962,10,43,53,25,9,5,9,18,28,50,0.56,1
38,98,0.388,11,39,0.282,12,16,0.75,10,39,49,26,4,4,12,23,27,59,0.4576271186440678,0
40,92,0.435,12,34,0.353,27,33,0.818,9,26,35,25,12,5,19,35,28,58,0.4827586206896552,0
46,83,0.554,15,34,0.441,32,37,0.865,8,39,47,29,7,2,26,28,31,49,0.6326530612244898,1
39,83,0.47,12,32,0.375,15,19,0.789,8,39,47,24,5,8,22,17,27,51,0.5294117647058824,1
34,87,0.391,5,24,0.208,23,26,0.885,9,35,44,15,9,4,14,19,29,63,0.4603174603174603,0
40,91,0.44,3,28,0.107,18,20,0.9,14,31,45,17,6,4,15,14,37,63,0.5873015873015873,0
45,85,0.529,25,52,0.481,5,10,0.5,6,29,35,34,8,5,14,24,20,33,0.6060606060606061,1
46,89,0.517,11,32,0.344,20,30,0.667,8,38,46,31,7,6,9,22,35,57,0.6140350877192983,1
33,93,0.355,9,33,0.273,21,26,0.808,17,33,50,15,4,3,18,23,24,60,0.4,0
48,93,0.516,11,26,0.423,28,35,0.8,13,29,42,26,11,5,21,18,37,67,0.5522388059701493,1
47,89,0.528,10,30,0.333,24,30,0.8,12,32,44,25,13,10,23,23,37,59,0.6271186440677966,0
43,100,0.43,24,61,0.393,11,14,0.786,14,36,50,27,7,5,11,20,19,39,0.48717948717948717,1
35,77,0.455,10,31,0.323,20,28,0.714,7,38,45,18,7,1,20,17,25,46,0.5434782608695652,0
38,78,0.487,11,28,0.393,21,26,0.808,5,24,29,23,9,2,16,20,27,50,0.54,0
47,84,0.56,9,29,0.31,18,25,0.72,12,31,43,31,12,4,17,24,38,55,0.6909090909090909,1
41,85,0.482,10,25,0.4,24,31,0.774,12,37,49,19,5,6,13,20,31,60,0.5166666666666667,1
38,84,0.452,13,36,0.361,22,28,0.786,10,34,44,20,8,4,13,22,25,48,0.5208333333333334,0
35,81,0.432,15,38,0.395,18,20,0.9,8,40,48,18,11,9,17,19,20,43,0.46511627906976744,1
34,84,0.405,9,26,0.346,15,22,0.682,11,34,45,17,6,7,15,18,25,58,0.43103448275862066,0
43,92,0.467,15,35,0.429,21,29,0.724,12,34,46,28,9,5,14,21,28,57,0.49122807017543857,1
37,84,0.44,13,35,0.371,25,30,0.833,8,31,39,26,7,7,15,24,24,49,0.4897959183673469,0
41,81,0.506,8,31,0.258,16,24,0.667,9,34,43,24,5,5,19,22,33,50,0.66,0
41,81,0.506,11,26,0.423,28,36,0.778,6,30,36,29,10,5,11,22,30,55,0.5454545454545454,1
29,83,0.349,8,35,0.229,15,20,0.75,8,31,39,17,7,6,19,15,21,48,0.4375,0
35,86,0.407,5,29,0.172,17,21,0.81,14,40,54,17,6,3,21,16,30,57,0.5263157894736842,1
40,91,0.44,10,33,0.303,10,12,0.833,12,32,44,22,10,5,15,22,30,58,0.5172413793103449,0
42,86,0.488,17,40,0.425,15,22,0.682,11,34,45,32,10,3,15,17,25,46,0.5434782608695652,1
38,86,0.442,9,25,0.36,16,19,0.842,7,32,39,17,9,5,16,16,29,61,0.47540983606557374,0
40,86,0.465,13,43,0.302,17,19,0.895,5,41,46,30,10,2,19,17,27,43,0.627906976744186,1
49,94,0.521,19,37,0.514,16,20,0.8,14,31,45,38,5,0,11,18,30,57,0.5263157894736842,1
38,87,0.437,6,31,0.194,13,18,0.722,12,28,40,19,5,3,19,24,32,56,0.5714285714285714,0
52,96,0.542,10,26,0.385,16,22,0.727,9,42,51,34,5,5,15,14,42,70,0.6,1
49,105,0.467,10,39,0.256,11,15,0.733,11,33,44,24,10,8,10,23,39,66,0.5909090909090909,0
43,95,0.453,12,34,0.353,23,24,0.958,14,35,49,25,8,4,16,19,31,61,0.5081967213114754,1
44,102,0.431,13,38,0.342,13,17,0.765,17,37,54,24,7,4,18,24,31,64,0.484375,0
45,93,0.484,15,36,0.417,14,21,0.667,13,34,47,30,4,5,12,17,30,57,0.5263157894736842,1
47,98,0.48,12,34,0.353,11,17,0.647,14,35,49,29,8,4,10,16,35,64,0.546875,0
40,91,0.44,13,37,0.351,18,26,0.692,13,28,41,28,5,5,13,16,27,54,0.5,0
44,84,0.524,20,41,0.488,22,26,0.846,10,31,41,23,7,6,13,23,24,43,0.5581395348837209,1
43,90,0.478,15,39,0.385,11,18,0.611,7,40,47,26,3,8,17,18,28,51,0.5490196078431373,1
38,94,0.404,13,44,0.295,15,19,0.789,12,35,47,26,6,6,12,19,25,50,0.5,0
39,87,0.448,17,36,0.472,28,36,0.778,11,28,39,23,10,6,20,34,22,51,0.43137254901960786,0
42,94,0.447,14,39,0.359,34,44,0.773,16,35,51,19,9,3,21,27,28,55,0.509090909090909,1
31,79,0.392,14,40,0.35,17,22,0.773,9,36,45,23,7,3,17,11,17,39,0.4358974358974359,0
42,90,0.467,8,32,0.25,9,9,1.0,4,37,41,23,10,5,12,14,34,58,0.5862068965517241,1
38,85,0.447,13,40,0.325,20,26,0.769,7,38,45,31,9,4,17,20,25,45,0.5555555555555556,1
34,93,0.366,8,32,0.25,26,29,0.897,15,37,52,21,8,2,14,19,26,61,0.4262295081967213,0
44,90,0.489,13,36,0.361,15,21,0.714,13,36,49,27,6,3,11,22,31,54,0.5740740740740741,1
39,85,0.459,10,28,0.357,22,30,0.733,12,34,46,19,6,5,13,20,29,57,0.5087719298245614,0
38,89,0.427,6,36,0.167,20,24,0.833,14,29,43,16,4,6,16,13,32,53,0.6037735849056604,0
48,93,0.516,7,27,0.259,13,17,0.765,9,35,44,25,11,3,8,20,41,66,0.6212121212121212,1
36,72,0.5,17,36,0.472,27,31,0.871,4,31,35,27,10,4,17,32,19,36,0.5277777777777778,1
40,78,0.513,13,32,0.406,22,28,0.786,8,28,36,30,8,4,17,28,27,46,0.5869565217391305,0
43,87,0.494,19,41,0.463,11,15,0.733,9,31,40,27,8,1,13,19,24,46,0.5217391304347826,1
33,77,0.429,10,32,0.313,20,26,0.769,7,33,40,21,7,2,15,20,23,45,0.5111111111111111,0
47,88,0.534,10,24,0.417,12,23,0.522,10,30,40,25,4,3,11,18,37,64,0.578125,0
49,86,0.57,12,31,0.387,12,16,0.75,5,34,39,33,3,8,11,20,37,55,0.6727272727272727,1
41,84,0.488,9,31,0.29,20,29,0.69,6,32,38,22,12,6,18,16,32,53,0.6037735849056604,0
45,90,0.5,10,23,0.435,15,17,0.882,6,35,41,29,11,4,19,20,35,67,0.5223880597014925,1
34,92,0.37,14,38,0.368,20,23,0.87,14,34,48,25,9,3,19,16,20,54,0.37037037037037035,0
48,94,0.511,14,38,0.368,13,16,0.813,10,40,50,32,13,9,17,19,34,56,0.6071428571428571,1
43,91,0.473,12,38,0.316,15,16,0.938,8,32,40,19,2,4,8,17,31,53,0.5849056603773585,0
46,96,0.479,14,33,0.424,20,24,0.833,17,33,50,34,3,2,7,15,32,63,0.5079365079365079,1
39,81,0.481,19,42,0.452,18,24,0.75,4,27,31,22,10,4,19,17,20,39,0.5128205128205128,0
44,93,0.473,8,23,0.348,25,27,0.926,16,35,51,25,15,2,23,21,36,70,0.5142857142857142,1
35,90,0.389,15,42,0.357,13,16,0.813,8,34,42,17,5,1,13,23,20,48,0.4166666666666667,0
39,85,0.459,8,27,0.296,18,23,0.783,10,40,50,21,8,9,19,21,31,58,0.5344827586206896,1
32,85,0.376,6,36,0.167,19,24,0.792,11,28,39,16,4,6,11,17,26,49,0.5306122448979592,0
37,83,0.446,17,36,0.472,22,24,0.917,13,42,55,26,6,2,14,23,20,47,0.425531914893617,1
39,95,0.411,15,41,0.366,18,26,0.692,17,36,53,26,3,9,17,19,24,54,0.4444444444444444,0
40,95,0.421,8,28,0.286,28,31,0.903,16,37,53,20,8,5,13,21,32,67,0.47761194029850745,1
49,101,0.485,16,45,0.356,11,13,0.846,11,42,53,29,14,3,13,20,33,56,0.5892857142857143,1
37,93,0.398,8,32,0.25,16,19,0.842,13,36,49,19,5,4,18,17,29,61,0.47540983606557374,0
37,87,0.425,7,33,0.212,32,35,0.914,10,36,46,16,6,3,15,17,30,54,0.5555555555555556,0
47,106,0.443,12,43,0.279,20,24,0.833,17,37,54,25,10,5,11,22,35,63,0.5555555555555556,1
45,98,0.459,14,42,0.333,19,25,0.76,14,28,42,26,8,5,14,18,31,56,0.5535714285714286,0
46,86,0.535,15,35,0.429,17,21,0.81,9,31,40,26,6,7,17,17,31,51,0.6078431372549019,1
37,80,0.463,17,36,0.472,19,21,0.905,7,36,43,24,3,3,16,16,20,44,0.45454545454545453,0
46,90,0.511,12,32,0.375,11,14,0.786,7,36,43,24,11,1,8,20,34,58,0.5862068965517241,1
47,91,0.516,12,30,0.4,15,22,0.682,16,32,48,28,6,5,16,16,35,61,0.5737704918032787,1
44,91,0.484,16,40,0.4,16,16,1.0,13,25,38,30,10,3,13,20,28,51,0.5490196078431373,0
44,98,0.449,10,29,0.345,11,15,0.733,16,26,42,23,3,4,14,19,34,69,0.4927536231884058,0
46,83,0.554,13,36,0.361,13,15,0.867,7,31,38,25,5,7,17,19,33,47,0.7021276595744681,1
46,93,0.495,10,29,0.345,14,16,0.875,12,26,38,21,12,4,18,18,36,64,0.5625,0
45,83,0.542,13,30,0.433,17,21,0.81,9,29,38,30,10,5,21,18,32,53,0.6037735849056604,1
41,93,0.441,13,34,0.382,26,30,0.867,16,32,48,25,6,7,14,21,28,59,0.4745762711864407,1
37,84,0.44,6,26,0.231,22,28,0.786,12,33,45,16,8,6,13,26,31,58,0.5344827586206896,0
35,66,0.53,16,33,0.485,20,32,0.625,5,33,38,21,11,5,19,22,19,33,0.5757575757575758,1
34,79,0.43,10,30,0.333,17,22,0.773,8,28,36,20,7,4,20,23,24,49,0.4897959183673469,0
38,87,0.437,11,32,0.344,19,23,0.826,13,38,51,27,5,4,17,21,27,55,0.4909090909090909,1
41,88,0.466,13,40,0.325,10,24,0.417,12,31,43,21,8,6,11,21,28,48,0.5833333333333334,0
41,77,0.532,10,29,0.345,19,25,0.76,12,26,38,25,6,3,14,19,31,48,0.6458333333333334,0
43,85,0.506,18,41,0.439,17,20,0.85,13,27,40,23,7,2,12,21,25,44,0.5681818181818182,1
36,90,0.4,11,35,0.314,20,27,0.741,13,34,47,23,6,7,19,29,25,55,0.45454545454545453,0
44,91,0.484,9,32,0.281,17,32,0.531,12,36,48,30,11,8,14,19,35,59,0.5932203389830508,1
43,86,0.5,22,44,0.5,9,13,0.692,8,29,37,30,6,3,17,25,21,42,0.5,0
46,90,0.511,8,27,0.296,28,35,0.8,13,31,44,27,10,1,11,15,38,63,0.6031746031746031,1
36,85,0.424,10,35,0.286,27,33,0.818,7,26,33,23,10,5,7,17,26,50,0.52,0
42,71,0.592,10,26,0.385,19,21,0.905,3,40,43,24,3,4,20,27,32,45,0.7111111111111111,1
44,88,0.5,11,31,0.355,23,30,0.767,7,30,37,29,12,4,21,23,33,57,0.5789473684210527,0
48,90,0.533,18,40,0.45,19,22,0.864,7,35,42,30,14,2,23,30,30,50,0.6,1
42,79,0.532,14,35,0.4,20,26,0.769,6,38,44,30,7,3,17,21,28,44,0.6363636363636364,1
39,90,0.433,13,44,0.295,17,24,0.708,12,28,40,22,9,0,11,20,26,46,0.5652173913043478,0
41,90,0.456,11,44,0.25,22,26,0.846,8,29,37,24,5,4,8,17,30,46,0.6521739130434783,0
54,85,0.635,19,34,0.559,17,24,0.708,4,40,44,33,8,5,10,17,35,51,0.6862745098039216,1
38,83,0.458,10,29,0.345,16,20,0.8,7,33,40,25,8,6,11,26,28,54,0.5185185185185185,0
40,85,0.471,12,32,0.375,18,26,0.692,12,36,48,25,6,4,13,14,28,53,0.5283018867924528,1
39,85,0.459,15,41,0.366,17,21,0.81,10,32,42,20,5,6,14,20,24,44,0.5454545454545454,0
47,86,0.547,8,26,0.308,13,16,0.813,6,33,39,28,5,8,9,17,39,60,0.65,1
38,87,0.437,12,40,0.3,19,26,0.731,6,33,39,17,8,6,10,14,26,47,0.5531914893617021,0
47,92,0.511,13,39,0.333,16,20,0.8,11,42,53,26,3,6,15,20,34,53,0.6415094339622641,1
52,100,0.52,9,28,0.321,23,32,0.719,29,30,59,19,7,3,18,24,43,72,0.5972222222222222,1
47,85,0.553,21,44,0.477,18,24,0.75,7,23,30,30,10,3,19,27,26,41,0.6341463414634146,0
42,78,0.538,7,21,0.333,24,31,0.774,9,37,46,24,8,4,18,21,35,57,0.6140350877192983,1
39,81,0.481,13,34,0.382,20,28,0.714,5,27,32,26,5,3,10,22,26,47,0.5531914893617021,0
45,83,0.542,10,23,0.435,18,24,0.75,4,24,28,22,11,4,13,21,35,60,0.5833333333333334,0
43,83,0.518,13,34,0.382,25,28,0.893,11,34,45,20,5,4,16,24,30,49,0.6122448979591837,1
40,94,0.426,19,48,0.396,15,16,0.938,9,33,42,22,9,7,10,16,21,46,0.45652173913043476,1
37,85,0.435,16,34,0.471,17,19,0.895,8,42,50,24,8,3,15,15,21,51,0.4117647058823529,0
48,100,0.48,7,27,0.259,19,23,0.826,13,40,53,28,11,6,19,21,41,73,0.5616438356164384,0
47,98,0.48,13,39,0.333,16,21,0.762,8,37,45,28,3,6,15,22,34,59,0.576271186440678,1
46,84,0.548,11,26,0.423,21,27,0.778,6,36,42,31,8,4,11,14,35,58,0.603448275862069,1
43,93,0.462,17,45,0.378,14,17,0.824,10,30,40,28,9,3,12,19,26,48,0.5416666666666666,0
33,90,0.367,12,43,0.279,14,18,0.778,13,39,52,18,5,6,16,12,21,47,0.44680851063829785,0
40,91,0.44,6,27,0.222,11,12,0.917,10,39,49,23,11,8,12,17,34,64,0.53125,1
49,105,0.467,13,38,0.342,13,17,0.765,19,23,42,34,7,5,15,24,36,67,0.5373134328358209,0
50,86,0.581,8,25,0.32,21,28,0.75,7,36,43,31,10,3,17,26,42,61,0.6885245901639344,1
33,83,0.398,10,39,0.256,23,35,0.657,11,30,41,20,7,0,17,21,23,44,0.5227272727272727,0
40,89,0.449,8,35,0.229,24,27,0.889,15,40,55,19,8,4,17,22,32,54,0.5925925925925926,1
30,75,0.4,6,25,0.24,33,38,0.868,7,21,28,18,9,7,9,25,24,50,0.48,0
36,77,0.468,14,31,0.452,25,31,0.806,11,31,42,25,3,7,18,28,22,46,0.4782608695652174,1
38,93,0.409,11,30,0.367,26,30,0.867,15,30,45,21,12,3,16,24,27,63,0.42857142857142855,0
46,83,0.554,13,27,0.481,26,32,0.813,9,32,41,31,6,6,16,24,33,56,0.5892857142857143,1
42,88,0.477,10,31,0.323,20,21,0.952,10,32,42,21,4,1,13,22,32,57,0.5614035087719298,0
39,93,0.419,22,54,0.407,21,25,0.84,16,34,50,24,4,3,14,19,17,39,0.4358974358974359,1
32,83,0.386,9,34,0.265,14,18,0.778,9,39,48,23,7,2,14,17,23,49,0.46938775510204084,1
28,79,0.354,11,39,0.282,15,20,0.75,8,37,45,16,7,11,18,18,17,40,0.425,0
33,76,0.434,9,39,0.231,18,26,0.692,5,31,36,27,5,6,15,17,24,37,0.6486486486486487,0
44,90,0.489,10,25,0.4,15,21,0.714,11,35,46,18,10,2,10,26,34,65,0.5230769230769231,1
37,104,0.356,12,37,0.324,17,22,0.773,20,19,39,20,13,1,16,17,25,67,0.373134328358209,0
50,83,0.602,13,32,0.406,15,18,0.833,5,44,49,36,8,12,23,17,37,51,0.7254901960784313,1
46,93,0.495,10,27,0.37,10,19,0.526,7,30,37,25,12,2,10,19,36,66,0.5454545454545454,0
48,89,0.539,21,46,0.457,16,21,0.762,11,43,54,32,4,4,19,21,27,43,0.627906976744186,1
45,92,0.489,5,23,0.217,16,17,0.941,15,29,44,21,7,7,15,13,40,69,0.5797101449275363,0
46,97,0.474,9,27,0.333,11,16,0.688,19,27,46,25,6,2,13,19,37,70,0.5285714285714286,1
44,89,0.494,8,27,0.296,16,18,0.889,7,34,41,25,8,7,13,20,36,62,0.5806451612903226,1
37,79,0.468,11,31,0.355,15,22,0.682,6,38,44,21,6,2,20,16,26,48,0.5416666666666666,0
33,103,0.32,13,51,0.255,18,19,0.947,18,26,44,22,13,7,10,24,20,52,0.38461538461538464,0
34,81,0.42,12,35,0.343,31,34,0.912,17,50,67,16,6,9,23,21,22,46,0.4782608695652174,1
46,104,0.442,19,48,0.396,11,16,0.688,13,38,51,27,6,2,14,22,27,56,0.48214285714285715,1
44,93,0.473,8,29,0.276,22,30,0.733,7,42,49,23,7,9,12,17,36,64,0.5625,0
38,95,0.4,20,50,0.4,15,19,0.789,12,25,37,25,7,2,18,22,18,45,0.4,0
45,82,0.549,12,29,0.414,26,32,0.813,12,43,55,22,8,5,23,18,33,53,0.6226415094339622,1
38,92,0.413,10,42,0.238,17,20,0.85,13,35,48,21,5,4,17,22,28,50,0.56,0
43,84,0.512,16,35,0.457,21,27,0.778,4,38,42,34,10,4,12,21,27,49,0.5510204081632653,1
37,93,0.398,4,27,0.148,22,33,0.667,15,28,43,25,12,3,17,17,33,66,0.5,0
49,103,0.476,15,47,0.319,8,12,0.667,19,40,59,31,4,10,22,23,34,56,0.6071428571428571,1
45,91,0.495,18,34,0.529,20,25,0.8,15,33,48,25,7,5,18,25,27,57,0.47368421052631576,1
46,84,0.548,9,28,0.321,19,22,0.864,3,28,31,25,6,7,12,18,37,56,0.6607142857142857,0
48,93,0.516,18,40,0.45,27,36,0.75,12,40,52,25,0,8,16,29,30,53,0.5660377358490566,1
47,114,0.412,17,51,0.333,23,29,0.793,17,35,52,21,7,6,5,29,30,63,0.47619047619047616,0
41,78,0.526,8,24,0.333,15,19,0.789,5,38,43,26,5,2,9,20,33,54,0.6111111111111112,1
29,74,0.392,13,38,0.342,19,26,0.731,6,27,33,17,2,3,13,15,16,36,0.4444444444444444,0
48,91,0.527,19,39,0.487,13,23,0.565,4,20,24,40,10,5,14,28,29,52,0.5576923076923077,0
54,83,0.651,4,16,0.25,29,35,0.829,7,38,45,31,8,7,19,17,50,67,0.746268656716418,1
40,86,0.465,14,33,0.424,25,29,0.862,12,34,46,27,5,4,24,20,26,53,0.49056603773584906,0
44,87,0.506,16,39,0.41,21,25,0.84,5,29,34,30,10,8,18,25,28,48,0.5833333333333334,1
31,74,0.419,4,22,0.182,22,30,0.733,7,36,43,15,9,4,17,20,27,52,0.5192307692307693,0
34,89,0.382,14,46,0.304,17,21,0.81,14,38,52,21,8,2,15,21,20,43,0.46511627906976744,1
37,86,0.43,24,56,0.429,12,15,0.8,7,32,39,25,9,1,14,21,13,30,0.43333333333333335,1
41,82,0.5,9,24,0.375,17,23,0.739,7,37,44,26,7,4,14,16,32,58,0.5517241379310345,0
44,88,0.5,12,35,0.343,24,27,0.889,11,28,39,30,2,6,13,21,32,53,0.6037735849056604,0
47,93,0.505,16,36,0.444,25,30,0.833,14,32,46,28,10,6,14,22,31,57,0.543859649122807,1
49,81,0.605,18,40,0.45,12,17,0.706,5,35,40,26,5,3,17,20,31,41,0.7560975609756098,1
45,97,0.464,11,29,0.379,11,19,0.579,14,26,40,23,9,3,11,16,34,68,0.5,0
45,93,0.484,17,46,0.37,17,20,0.85,13,37,50,29,3,3,15,16,28,47,0.5957446808510638,1
47,94,0.5,6,21,0.286,23,27,0.852,11,28,39,25,8,7,7,18,41,73,0.5616438356164384,0
39,88,0.443,16,47,0.34,17,23,0.739,14,26,40,21,10,6,14,19,23,41,0.5609756097560976,1
44,94,0.468,9,33,0.273,11,17,0.647,18,33,51,22,10,4,15,19,35,61,0.5737704918032787,0
44,95,0.463,9,32,0.281,14,18,0.778,15,38,53,27,8,8,9,18,35,63,0.5555555555555556,1
34,90,0.378,12,33,0.364,15,21,0.714,21,31,52,21,4,3,18,18,22,57,0.38596491228070173,0
35,94,0.372,13,50,0.26,18,27,0.667,11,28,39,22,5,1,9,18,22,44,0.5,0
56,102,0.549,12,32,0.375,18,23,0.783,14,42,56,30,5,7,8,19,44,70,0.6285714285714286,1
47,99,0.475,12,30,0.4,23,28,0.821,19,30,49,24,8,6,18,30,35,69,0.5072463768115942,0
42,92,0.457,18,47,0.383,30,37,0.811,11,33,44,24,8,6,16,25,24,45,0.5333333333333333,1
42,91,0.462,9,33,0.273,24,28,0.857,15,38,53,19,7,1,18,26,33,58,0.5689655172413793,1
35,84,0.417,11,46,0.239,28,34,0.824,10,28,38,17,9,12,14,21,24,38,0.631578947368421,0
37,92,0.402,17,44,0.386,23,32,0.719,15,35,50,19,13,2,12,13,20,48,0.4166666666666667,1
36,77,0.468,12,30,0.4,7,8,0.875,2,37,39,26,3,2,20,25,24,47,0.5106382978723404,0
41,75,0.547,15,29,0.517,28,34,0.824,4,37,41,25,3,5,14,22,26,46,0.5652173913043478,1
39,98,0.398,15,43,0.349,13,19,0.684,15,28,43,26,8,5,13,25,24,55,0.43636363636363634,0
42,80,0.525,11,36,0.306,17,19,0.895,5,28,33,34,6,4,10,22,31,44,0.7045454545454546,0
38,76,0.5,14,31,0.452,28,32,0.875,6,28,34,23,6,2,10,15,24,45,0.5333333333333333,1
39,89,0.438,13,37,0.351,19,25,0.76,10,32,42,21,4,2,12,22,26,52,0.5,0
45,81,0.556,18,43,0.419,22,26,0.846,3,37,40,25,4,5,13,19,27,38,0.7105263157894737,1
43,82,0.524,12,31,0.387,24,29,0.828,4,29,33,30,8,1,14,25,31,51,0.6078431372549019,1
39,85,0.459,10,29,0.345,25,31,0.806,14,32,46,22,7,1,17,26,29,56,0.5178571428571429,0
39,81,0.481,9,27,0.333,21,28,0.75,9,30,39,25,7,4,19,17,30,54,0.5555555555555556,0
48,91,0.527,12,33,0.364,18,24,0.75,11,34,45,29,11,4,15,21,36,58,0.6206896551724138,1
43,87,0.494,12,25,0.48,14,25,0.56,11,32,43,23,16,6,16,18,31,62,0.5,1
41,88,0.466,11,37,0.297,17,21,0.81,9,36,45,29,7,4,22,21,30,51,0.5882352941176471,0
39,94,0.415,17,43,0.395,11,13,0.846,13,35,48,31,8,6,17,21,22,51,0.43137254901960786,0
39,85,0.459,15,38,0.395,25,31,0.806,11,38,49,23,11,5,15,13,24,47,0.5106382978723404,1
46,76,0.605,9,26,0.346,18,23,0.783,4,33,37,22,5,6,15,25,37,50,0.74,1
41,84,0.488,9,24,0.375,25,29,0.862,7,25,32,17,5,1,9,19,32,60,0.5333333333333333,0
36,88,0.409,15,49,0.306,12,19,0.632,5,40,45,19,5,6,12,20,21,39,0.5384615384615384,0
40,94,0.426,7,36,0.194,13,22,0.591,9,42,51,23,6,5,13,24,33,58,0.5689655172413793,1
40,85,0.471,13,36,0.361,14,19,0.737,10,26,36,20,8,4,14,20,27,49,0.5510204081632653,1
36,90,0.4,3,29,0.103,20,29,0.69,18,33,51,19,7,6,17,18,33,61,0.5409836065573771,0
36,84,0.429,9,25,0.36,12,13,0.923,7,35,42,20,10,2,16,21,27,59,0.4576271186440678,0
37,86,0.43,12,29,0.414,16,26,0.615,12,37,49,19,6,5,14,16,25,57,0.43859649122807015,1
39,86,0.453,16,47,0.34,3,6,0.5,7,22,29,24,5,2,14,13,23,39,0.5897435897435898,0
48,90,0.533,18,38,0.474,9,11,0.818,15,39,54,30,5,3,15,13,30,52,0.5769230769230769,1
34,90,0.378,12,45,0.267,29,37,0.784,10,43,53,15,5,5,10,20,22,45,0.4888888888888889,0
38,92,0.413,19,45,0.422,20,31,0.645,9,44,53,29,7,0,10,25,19,47,0.40425531914893614,1
45,77,0.584,14,30,0.467,10,13,0.769,4,32,36,27,2,5,17,27,31,47,0.6595744680851063,0
39,83,0.47,15,41,0.366,25,35,0.714,10,25,35,23,6,3,8,13,24,42,0.5714285714285714,1
42,82,0.512,11,30,0.367,16,23,0.696,8,32,40,25,14,3,14,27,31,52,0.5961538461538461,1
33,77,0.429,10,27,0.37,25,33,0.758,7,31,38,29,8,3,17,19,23,50,0.46,0
33,86,0.384,12,29,0.414,17,19,0.895,6,40,46,20,9,3,13,18,21,57,0.3684210526315789,1
31,89,0.348,12,47,0.255,18,21,0.857,11,43,54,22,7,7,17,17,19,42,0.4523809523809524,0
41,96,0.427,12,38,0.316,21,23,0.913,12,36,48,26,7,7,11,26,29,58,0.5,0
43,94,0.457,11,33,0.333,22,34,0.647,15,40,55,33,6,3,14,17,32,61,0.5245901639344263,1
44,80,0.55,15,29,0.517,21,23,0.913,4,31,35,26,5,8,13,24,29,51,0.5686274509803921,1
42,88,0.477,8,30,0.267,29,34,0.853,11,30,41,20,9,2,9,19,34,58,0.5862068965517241,0
